config,condition,scan_id,pa_x,pa_y,pa_z,focus_x,focus_y,focus_z,beam_sum,beam_mean,beam_max,beam_db,beam_percent
2D8x8,B_PA2_to_C2,32,-79.73473816719762,149.3045824755824,-86.08977990629651,-86.98,183.75,-51.8,56.61036850885219,0.8845370079508155,1.1743276070277422,-2.4964717053893977,75.01988856828535
2D8x8,B_PA2_to_C2,33,-78.71862135234821,149.4551382571482,-86.4380323272578,-85.76,184.33,-51.8,57.35519028218106,0.8961748481590791,1.1747738902883684,-2.382936846203366,76.00692412219854
2D8x8,B_PA2_to_C2,34,-77.70088469592274,149.6041466734858,-86.78219602640094,-84.53,184.89,-51.8,58.095897048031574,0.9077483913754933,1.1752029592133344,-2.2714821055345444,76.98850648068807
2D8x8,B_PA2_to_C2,35,-76.68153940290324,149.75159744535128,-87.12224516612058,-83.29999999999998,185.45,-51.8,58.826340089501784,0.9191615638984654,1.1756087804836843,-2.162954757082894,77.95648738277328
2D8x8,B_PA2_to_C2,36,-75.66059697847993,149.8974803307656,-87.45815384885604,-82.06,186.0,-51.8,59.55848683583317,0.9306013568098933,1.176001196323863,-2.0555182370304417,78.92672602937076
2D8x8,B_PA2_to_C2,37,-74.63806924818577,150.0417851248658,-87.7898962109968,-80.81999999999998,186.54,-51.8,60.272916283514334,0.9417643169299115,1.176368373103569,-1.9519472414334895,79.87348576555868
2D8x8,B_PA2_to_C2,38,-73.61396815521526,150.18450169084596,-88.11744574553933,-79.58,187.08,-51.8,60.97539026258728,0.9527404728529263,1.1767141061396098,-1.85129957217652,80.80440215102492
2D8x8,B_PA2_to_C2,39,-72.58830630330328,150.32561996117698,-88.44077702518774,-78.34,187.6,-51.8,61.65391894416196,0.9633424835025306,1.1770345559511362,-1.7551776021519505,81.70358630090655
2D8x8,B_PA2_to_C2,40,-71.56109641508871,150.46512977948345,-88.7598640362138,-77.09,188.12,-51.8,62.33805158456451,0.9740320560088205,1.1773450879858738,-1.659326864569143,82.61019680002211
2D8x8,B_PA2_to_C2,41,-70.53235169037065,150.6030210563669,-89.07468130687656,-75.84,188.63,-51.8,63.00329601280032,0.984426500200005,1.1776336880265132,-1.5671259419891517,83.49177669768908
2D8x8,B_PA2_to_C2,42,-69.50208597534196,150.73928382249213,-89.3852044178836,-74.58,189.13,-51.8,63.66715785570963,0.994799341495463,1.1779097684428057,-1.4760820825870427,84.37152439747672
2D8x8,B_PA2_to_C2,43,-68.47031288272552,150.8739081752133,-89.69140715404404,-73.31999999999998,189.62,-51.8,64.31159868964684,1.004868729525732,1.1781648943950218,-1.3886052321295033,85.22553543510602
2D8x8,B_PA2_to_C2,44,-67.43704656234294,151.00688424031952,-89.9932640606525,-72.06,190.1,-51.8,64.93656414465516,1.014633814760237,1.178400003008392,-1.304605225346148,86.05373775967526
2D8x8,B_PA2_to_C2,45,-66.40230189331929,151.13820215259082,-90.29075113844432,-70.79,190.58,-51.8,65.56288164957581,1.024420025774622,1.1786238231866655,-1.2212306720964285,86.88373181668561
2D8x8,B_PA2_to_C2,46,-65.36609387181097,151.2678522055928,-90.58384371028332,-69.52,191.04,-51.8,66.16454338288875,1.0338209903576367,1.1788269392346822,-1.1418849511085758,87.6810521199774
